customer ID,Gender,Age,Item Purchased,Category,Season,Color,Size,Location,Ratings,Subscription status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchased,Payment method,Frequency Of Purchases,Purchase Amount USD
1000,Male,27,Shirt,Clothing,Fall,Magenta,XL,Kentucky,4,Yes,Store Pickup,Yes,Yes,22,Credit Card,Every 3 Months,65
1001,Male,41,Windbreaker,Outerwear,Summer,Gold,M,Connecticut,4,Yes,Next Day Air,Yes,Yes,23,Debit Card,Every 3 Months,89
1002,Male,21,Puffer Jacket,Outerwear,Spring,Maroon,S,New Mexico,3,Yes,Express,Yes,Yes,21,Bank Transfer,Bi-Weekly,76
1003,Male,61,Puffer Jacket,Outerwear,Summer,Blue,M,Oregon,3.3,Yes,Express,Yes,Yes,36,Credit Card,Bi-Weekly,75
1004,Male,19,Earbuds,Electronics,Fall,Violet,L,Maryland,2.6,Yes,Standard,Yes,Yes,42,Debit Card,Annually,61
1005,Male,22,Flip-Flops,Footwear,Fall,Turquoise,M,Florida,3.6,Yes,Next Day Air,Yes,Yes,4,PayPal,Annually,35
1006,Male,64,Sneakers,Footwear,Winter,Brown,M,Rhode Island,3.9,Yes,Express,Yes,Yes,47,PayPal,Fortnightly,37
1007,Male,28,Earbuds,Electronics,Spring,Violet,S,Texas,3.4,Yes,Next Day Air,Yes,Yes,13,PayPal,Every 3 Months,91
1008,Male,34,Heels,Footwear,Summer,Black,L,Vermont,3.5,Yes,Store Pickup,Yes,Yes,8,Venmo,Annually,99
1009,Male,61,Hoodie,Clothing,Spring,Magenta,M,Maryland,2.8,Yes,2-Day Shipping,Yes,Yes,11,PayPal,Fortnightly,54
1010,Male,24,Wallet,Accessories,Winter,Lavender,L,Alaska,2.7,Yes,Next Day Air,Yes,Yes,5,Debit Card,Weekly,47
1011,Male,19,Powerbank,Electronics,Fall,Violet,XL,Idaho,3.7,Yes,Free Shipping,Yes,Yes,1,Credit Card,Weekly,77
1012,Male,51,Sunglasses,Accessories,Spring,Green,S,Ohio,4.3,Yes,Express,Yes,Yes,17,Debit Card,Monthly,84
1013,Male,36,Sweater,Clothing,Fall,Beige,M,Iowa,4.9,Yes,2-Day Shipping,Yes,Yes,27,Bank Transfer,Annually,51
1014,Male,65,Wallet,Accessories,Spring,Purple,L,Alaska,3.3,Yes,2-Day Shipping,Yes,Yes,3,PayPal,Monthly,26
1015,Male,46,Overcoat,Outerwear,Summer,Beige,M,Tennessee,4.7,Yes,Express,Yes,Yes,22,PayPal,Every 3 Months,64
1016,Male,59,Raincoat,Outerwear,Winter,Cyan,M,Alabama,2.8,Yes,Standard,Yes,Yes,24,Bank Transfer,Quarterly,51
1017,Male,51,Sandals,Footwear,Spring,Silver,L,Indiana,3.6,Yes,2-Day Shipping,Yes,Yes,18,Credit Card,Quarterly,60
1018,Male,51,Wallet,Accessories,Winter,Lavender,XL,Idaho,3,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Annually,69
1019,Male,21,Sneakers,Footwear,Winter,Purple,M,Rhode Island,2.7,Yes,Store Pickup,Yes,Yes,25,Credit Card,Every 3 Months,29
1020,Male,34,Heels,Footwear,Summer,Pink,L,Arizona,2.9,Yes,Express,Yes,Yes,6,Cash,Annually,91
1021,Male,32,Hoodie,Clothing,Spring,Maroon,M,Florida,3.2,Yes,Next Day Air,Yes,Yes,26,PayPal,Quarterly,70
1022,Male,48,Belt,Accessories,Spring,Beige,S,New York,3.2,Yes,2-Day Shipping,Yes,Yes,43,Bank Transfer,Fortnightly,58
1023,Male,50,Overcoat,Outerwear,Winter,Gray,L,Nebraska,2.6,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Monthly,98
1024,Male,26,Puffer Jacket,Outerwear,Summer,Turquoise,XL,Mississippi,4.8,Yes,2-Day Shipping,Yes,Yes,6,Cash,Quarterly,68
1025,Male,57,Earbuds,Electronics,Winter,Silver,XL,Vermont,4.1,Yes,2-Day Shipping,Yes,Yes,13,PayPal,Monthly,44
1026,Male,65,Boots,Footwear,Summer,Olive,M,Nebraska,4.9,Yes,2-Day Shipping,Yes,Yes,13,PayPal,Quarterly,45
1027,Male,56,Puffer Jacket,Outerwear,Winter,Magenta,S,South Carolina,4.5,Yes,Store Pickup,Yes,Yes,11,Debit Card,Weekly,99
1028,Male,44,Heels,Footwear,Summer,Lavender,L,Delaware,4.7,Yes,Free Shipping,Yes,Yes,45,Venmo,Weekly,68
1029,Male,50,Hoodie,Clothing,Spring,Black,XL,Vermont,4.7,Yes,Store Pickup,Yes,Yes,8,Bank Transfer,Monthly,56
1030,Male,27,Powerbank,Electronics,Winter,Turquoise,M,Indiana,2.8,Yes,Next Day Air,Yes,Yes,8,Credit Card,Annually,43
1031,Male,49,Sneakers,Footwear,Winter,Green,L,Indiana,4.1,Yes,Standard,Yes,Yes,34,Venmo,Weekly,99
1032,Male,49,Sandals,Footwear,Spring,Teal,M,Maryland,4.7,Yes,Free Shipping,Yes,Yes,40,PayPal,Quarterly,56
1033,Male,52,Flip-Flops,Footwear,Winter,Beige,M,Florida,4.6,Yes,Standard,Yes,Yes,14,PayPal,Monthly,25
1034,Male,27,Boots,Footwear,Fall,Magenta,XL,Indiana,3.3,Yes,2-Day Shipping,Yes,Yes,11,PayPal,Bi-Weekly,74
1035,Male,53,Blazer,Clothing,Summer,Yellow,M,Pennsylvania,2.8,Yes,Standard,Yes,Yes,8,PayPal,Fortnightly,56
1036,Male,34,Shirt,Clothing,Summer,Yellow,S,Minnesota,4.1,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,47
1037,Male,33,Jacket,Clothing,Winter,Silver,M,Massachusetts,3.2,Yes,Express,Yes,Yes,37,Debit Card,Weekly,67
1038,Male,62,Sweater,Clothing,Spring,Silver,S,Illinois,4.4,Yes,Next Day Air,Yes,Yes,23,Credit Card,Quarterly,22
1039,Male,38,Necklace,Accessories,Spring,Silver,L,Michigan,2.9,Yes,Store Pickup,Yes,Yes,38,Cash,Every 3 Months,34
1040,Male,36,Powerbank,Electronics,Winter,Gold,M,Wisconsin,3.6,Yes,Free Shipping,Yes,Yes,38,Bank Transfer,Quarterly,64
1041,Male,31,Blazer,Clothing,Spring,Olive,M,Alaska,3.6,Yes,Free Shipping,Yes,Yes,12,Credit Card,Fortnightly,42
1042,Male,62,Overcoat,Outerwear,Fall,Teal,S,Mississippi,5,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Annually,82
1043,Male,29,Flip-Flops,Footwear,Summer,Maroon,M,Oregon,4.4,Yes,2-Day Shipping,Yes,Yes,38,Credit Card,Annually,81
1044,Male,24,Sweater,Clothing,Spring,Blue,L,Maryland,4.1,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,24
1045,Male,63,Shorts,Clothing,Fall,Peach,M,Arkansas,4.7,Yes,Standard,Yes,Yes,37,Venmo,Annually,60
1046,Male,56,Headphones,Electronics,Summer,Blue,M,Illinois,4.7,Yes,Next Day Air,Yes,Yes,16,PayPal,Every 3 Months,24
1047,Male,63,Powerbank,Electronics,Fall,Orange,M,Arkansas,4.9,Yes,Standard,Yes,Yes,25,Venmo,Quarterly,78
1048,Male,40,Jacket,Clothing,Summer,Yellow,XL,Mississippi,3.3,Yes,Next Day Air,Yes,Yes,18,Debit Card,Annually,88
1049,Male,18,Heels,Footwear,Fall,Purple,XL,Arkansas,4.6,Yes,Next Day Air,Yes,Yes,4,PayPal,Weekly,63
1050,Male,50,Overcoat,Outerwear,Summer,Magenta,M,Idaho,4,Yes,Free Shipping,Yes,Yes,12,Venmo,Weekly,78
1051,Male,66,Wallet,Accessories,Fall,Cyan,S,Iowa,4.6,Yes,Standard,Yes,Yes,35,PayPal,Quarterly,37
1052,Male,25,Boots,Footwear,Winter,Indigo,M,West Virginia,2.8,Yes,Store Pickup,Yes,Yes,45,Credit Card,Quarterly,94
1053,Male,65,Headphones,Electronics,Summer,Magenta,XL,Wisconsin,,Yes,Free Shipping,Yes,Yes,16,Debit Card,Monthly,78
1054,Male,53,Sunglasses,Accessories,Winter,Gray,XL,Massachusetts,4.2,Yes,Next Day Air,Yes,Yes,10,Debit Card,Every 3 Months,36
1055,Male,61,Watch,Accessories,Winter,Turquoise,M,Texas,4.6,Yes,2-Day Shipping,Yes,Yes,34,Debit Card,Annually,24
1056,Male,67,Dress,Clothing,Winter,Beige,M,Nebraska,4.5,Yes,Free Shipping,Yes,Yes,43,PayPal,Quarterly,84
1057,Male,59,Blazer,Clothing,Summer,Olive,L,Nevada,4.1,Yes,Standard,Yes,Yes,38,Venmo,Every 3 Months,47
1058,Male,55,Smartwatch,Electronics,Summer,Violet,S,Kentucky,3.7,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly,51
1059,Male,21,Raincoat,Outerwear,Fall,Turquoise,XL,North Dakota,4.6,Yes,Standard,Yes,Yes,31,Cash,Every 3 Months,84
1060,Male,44,Sweater,Clothing,Spring,White,M,Georgia,2.9,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months,24
1061,Male,65,Sweater,Clothing,Spring,Silver,S,New Mexico,2.9,Yes,Express,Yes,Yes,12,Credit Card,Monthly,97
1062,Male,65,Hat,Accessories,Spring,Olive,M,New Hampshire,4.5,Yes,Store Pickup,Yes,Yes,2,Debit Card,Annually,89
1063,Male,54,Sandals,Footwear,Winter,Blue,XL,Washington,2.7,Yes,Standard,Yes,Yes,30,Venmo,Monthly,44
1064,Male,56,Bracelet,Accessories,Winter,Purple,L,Nevada,4.6,Yes,Store Pickup,Yes,Yes,28,Credit Card,Fortnightly,35
1065,Male,58,Boots,Footwear,Spring,Yellow,L,Maine,,Yes,Free Shipping,Yes,Yes,40,Debit Card,Fortnightly,91
1066,Male,54,Jeans,Clothing,Winter,Silver,M,Idaho,4.7,Yes,Store Pickup,Yes,Yes,46,Cash,Weekly,63
1067,Male,58,Bluetooth Speaker,Electronics,Spring,Cyan,M,Tennessee,2.6,Yes,Store Pickup,Yes,Yes,15,Cash,Bi-Weekly,97
1068,Male,48,Flip-Flops,Footwear,Spring,Green,M,Louisiana,3.9,Yes,Express,Yes,Yes,38,Debit Card,Annually,38
1069,Male,19,Raincoat,Outerwear,Summer,Beige,XL,Michigan,4.2,Yes,Standard,Yes,Yes,30,Bank Transfer,Quarterly,24
1070,Male,69,Bluetooth Speaker,Electronics,Spring,Peach,M,New Hampshire,3,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly,32
1071,Male,58,Dress,Clothing,Summer,Yellow,M,Minnesota,4.7,Yes,Free Shipping,Yes,Yes,36,PayPal,Monthly,90
1072,Male,49,Heels,Footwear,Spring,Turquoise,M,Nebraska,4.4,Yes,Free Shipping,Yes,Yes,32,Bank Transfer,Every 3 Months,36
1073,Male,32,Windbreaker,Outerwear,Spring,Peach,M,Idaho,4.2,Yes,2-Day Shipping,Yes,Yes,14,Cash,Every 3 Months,37
1074,Male,40,Bracelet,Accessories,Fall,Gray,S,Montana,4.7,Yes,Express,Yes,Yes,8,Bank Transfer,Fortnightly,51
1075,Male,25,Loafers,Footwear,Spring,Olive,XL,Alabama,4.4,Yes,Store Pickup,Yes,Yes,27,Bank Transfer,Every 3 Months,71
1076,Male,70,Scarf,Accessories,Summer,Indigo,M,Montana,3.8,Yes,2-Day Shipping,Yes,Yes,24,Debit Card,Quarterly,50
1077,Male,69,Powerbank,Electronics,Fall,Charcoal,M,California,3.9,Yes,Store Pickup,Yes,Yes,30,Debit Card,Annually,74
1078,Male,45,Necklace,Accessories,Summer,Beige,M,Pennsylvania,4.9,Yes,Free Shipping,Yes,Yes,34,Bank Transfer,Monthly,75
1079,Male,29,Earbuds,Electronics,Summer,Brown,M,Texas,3.1,Yes,Express,Yes,Yes,28,Credit Card,Annually,99
1080,Male,47,Jacket,Clothing,Winter,Blue,L,Michigan,2.7,Yes,Standard,Yes,Yes,27,PayPal,Monthly,23
1081,Male,28,Scarf,Accessories,Winter,Teal,M,Connecticut,3.2,Yes,Store Pickup,Yes,Yes,31,Debit Card,Every 3 Months,53
1082,Male,64,Raincoat,Outerwear,Summer,Black,M,Wyoming,4.5,Yes,Express,Yes,Yes,23,Debit Card,Fortnightly,99
1083,Male,47,Smartwatch,Electronics,Fall,Gold,M,Michigan,4,Yes,Store Pickup,Yes,Yes,11,Venmo,Fortnightly,48
1084,Male,60,Flip-Flops,Footwear,Winter,Violet,S,South Dakota,3.5,Yes,Express,Yes,Yes,48,Credit Card,Monthly,72
1085,Male,67,Earbuds,Electronics,Winter,Cyan,M,North Dakota,2.6,Yes,Express,Yes,Yes,17,Debit Card,Annually,64
1086,Male,35,Earbuds,Electronics,Winter,White,M,Maryland,3.2,Yes,2-Day Shipping,Yes,Yes,36,Cash,Weekly,63
1087,Male,30,Sunglasses,Accessories,Fall,Charcoal,M,Michigan,4.9,Yes,2-Day Shipping,Yes,Yes,33,Bank Transfer,Annually,51
1088,Male,23,Puffer Jacket,Outerwear,Summer,Violet,M,South Dakota,4.5,Yes,Free Shipping,Yes,Yes,27,Venmo,Bi-Weekly,55
1089,Male,70,Loafers,Footwear,Fall,Red,L,Florida,4.3,Yes,2-Day Shipping,Yes,Yes,14,Venmo,Bi-Weekly,55
1090,Male,21,Boots,Footwear,Winter,Lavender,L,Minnesota,3.2,Yes,Store Pickup,Yes,Yes,5,Bank Transfer,Annually,26
1091,Male,51,Jacket,Clothing,Summer,Gold,M,New York,3.6,Yes,Next Day Air,Yes,Yes,47,PayPal,Every 3 Months,67
1092,Male,22,Sneakers,Footwear,Spring,Red,M,Oregon,4.3,Yes,Store Pickup,Yes,Yes,28,Credit Card,Bi-Weekly,31
1093,Male,32,Necklace,Accessories,Winter,Magenta,XL,Minnesota,4,Yes,Standard,Yes,Yes,11,Venmo,Monthly,66
1094,Male,37,Overcoat,Outerwear,Spring,Teal,M,Montana,3,Yes,Express,Yes,Yes,18,Cash,Every 3 Months,67
1095,Male,31,Headphones,Electronics,Spring,Purple,L,Arizona,4.1,Yes,Next Day Air,Yes,Yes,21,PayPal,Every 3 Months,48
1096,Male,44,Heels,Footwear,Fall,Charcoal,M,Hawaii,3.8,Yes,2-Day Shipping,Yes,Yes,2,Credit Card,Every 3 Months,26
1097,Male,40,Loafers,Footwear,Summer,Gray,XL,Missouri,4.6,Yes,2-Day Shipping,Yes,Yes,33,Cash,Annually,85
1098,Male,27,Windbreaker,Outerwear,Winter,White,L,Alabama,3,Yes,Standard,Yes,Yes,6,PayPal,Bi-Weekly,58
1099,Male,47,Shirt,Clothing,Winter,Olive,L,Arkansas,3,Yes,Free Shipping,Yes,Yes,45,Bank Transfer,Quarterly,85
1100,Male,41,Bluetooth Speaker,Electronics,Fall,Charcoal,S,North Carolina,3.4,Yes,Express,Yes,Yes,25,Debit Card,Every 3 Months,43
1101,Male,51,Sunglasses,Accessories,Spring,Charcoal,M,North Dakota,2.6,Yes,Store Pickup,Yes,Yes,24,Venmo,Monthly,53
1102,Male,53,Earbuds,Electronics,Summer,Orange,M,Montana,2.8,Yes,Store Pickup,Yes,Yes,10,Cash,Monthly,91
1103,Male,43,Blazer,Clothing,Spring,Yellow,M,Colorado,4,Yes,Free Shipping,Yes,Yes,7,Debit Card,Quarterly,96
1104,Male,67,Blazer,Clothing,Fall,Beige,M,Idaho,4,Yes,Store Pickup,Yes,Yes,1,Credit Card,Bi-Weekly,72
1105,Male,61,Sneakers,Footwear,Winter,Silver,M,Michigan,3,Yes,Express,Yes,Yes,45,Credit Card,Quarterly,96
1106,Male,68,Bluetooth Speaker,Electronics,Summer,Indigo,M,Illinois,3.3,Yes,Express,Yes,Yes,37,Bank Transfer,Every 3 Months,28
1107,Male,67,Blazer,Clothing,Fall,Lavender,S,Georgia,2.6,Yes,Standard,Yes,Yes,14,Venmo,Every 3 Months,40
1108,Male,29,Sunglasses,Accessories,Spring,Turquoise,M,Alabama,3.6,Yes,Free Shipping,Yes,Yes,25,Credit Card,Every 3 Months,32
1109,Male,50,Overcoat,Outerwear,Winter,Green,L,Alaska,3.9,Yes,Next Day Air,Yes,Yes,18,Credit Card,Monthly,95
1110,Male,61,Hat,Accessories,Winter,Orange,M,Massachusetts,3.4,Yes,2-Day Shipping,Yes,Yes,37,Cash,Bi-Weekly,41
1111,Male,19,Puffer Jacket,Outerwear,Winter,Turquoise,M,Michigan,3.5,Yes,Store Pickup,Yes,Yes,30,PayPal,Quarterly,53
1112,Male,33,Sneakers,Footwear,Fall,Cyan,M,Alaska,2.8,Yes,Next Day Air,Yes,Yes,34,Venmo,Monthly,47
1113,Male,51,Sandals,Footwear,Winter,Charcoal,L,North Dakota,2.7,Yes,Standard,Yes,Yes,49,Credit Card,Fortnightly,83
1114,Male,69,Overcoat,Outerwear,Summer,Teal,S,South Carolina,3.7,Yes,Express,Yes,Yes,48,Bank Transfer,Bi-Weekly,48
1115,Male,19,Hoodie,Clothing,Fall,Maroon,M,Pennsylvania,4.3,Yes,2-Day Shipping,Yes,Yes,33,Debit Card,Every 3 Months,99
1116,Male,55,Heels,Footwear,Fall,Red,M,Colorado,4.9,Yes,2-Day Shipping,Yes,Yes,44,PayPal,Monthly,87
1117,Male,49,Jeans,Clothing,Spring,Yellow,M,New Hampshire,3.3,Yes,Store Pickup,Yes,Yes,50,Venmo,Weekly,62
1118,Male,31,Overcoat,Outerwear,Winter,Gray,L,Maryland,4.7,Yes,Standard,Yes,Yes,47,Debit Card,Annually,76
1119,Male,42,Hoodie,Clothing,Winter,Blue,S,Georgia,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Fortnightly,100
1120,Male,69,Headphones,Electronics,Spring,Lavender,M,Wisconsin,3.6,Yes,Next Day Air,Yes,Yes,43,Debit Card,Every 3 Months,73
1121,Male,26,Smartwatch,Electronics,Spring,Yellow,M,Texas,3,Yes,2-Day Shipping,Yes,Yes,14,Debit Card,Monthly,92
1122,Male,41,Puffer Jacket,Outerwear,Summer,Indigo,M,Oregon,4.5,Yes,Store Pickup,Yes,Yes,3,Credit Card,Quarterly,67
1123,Male,55,Belt,Accessories,Winter,Violet,S,Indiana,2.9,Yes,Standard,Yes,Yes,33,Cash,Weekly,40
1124,Male,55,Shorts,Clothing,Fall,Green,L,Nevada,3.3,Yes,Standard,Yes,Yes,38,Cash,Annually,98
1125,Male,54,T-Shirt,Clothing,Spring,White,L,New Hampshire,3.1,Yes,Express,Yes,Yes,46,PayPal,Bi-Weekly,85
1126,Male,57,Necklace,Accessories,Summer,Gold,M,New York,4.4,Yes,Free Shipping,Yes,Yes,19,Debit Card,Monthly,67
1127,Male,27,Bluetooth Speaker,Electronics,Spring,Indigo,M,Texas,3,Yes,Next Day Air,Yes,Yes,20,PayPal,Fortnightly,89
1128,Male,64,Belt,Accessories,Winter,Lavender,M,Nevada,3.9,Yes,Standard,Yes,Yes,42,PayPal,Annually,24
1129,Male,52,Headphones,Electronics,Spring,Purple,M,Washington,2.9,Yes,Express,Yes,Yes,34,Debit Card,Weekly,96
1130,Male,19,Hoodie,Clothing,Winter,Lavender,XL,Tennessee,3,Yes,Store Pickup,Yes,Yes,5,Bank Transfer,Annually,35
1131,Male,22,Overcoat,Outerwear,Winter,Maroon,L,Georgia,3.1,Yes,Express,Yes,Yes,3,PayPal,Quarterly,67
1132,Male,18,Hat,Accessories,Summer,Teal,S,Massachusetts,4.3,Yes,2-Day Shipping,Yes,Yes,46,PayPal,Weekly,79
1133,Male,29,Flip-Flops,Footwear,Spring,Green,XL,Oregon,3.9,Yes,Standard,Yes,Yes,16,Venmo,Monthly,85
1134,Male,42,Running Shoes,Footwear,Summer,Olive,L,Oklahoma,3.2,Yes,Store Pickup,Yes,Yes,21,Debit Card,Monthly,26
1135,Male,49,Earbuds,Electronics,Fall,Turquoise,M,Wisconsin,4.8,Yes,Store Pickup,Yes,Yes,34,Debit Card,Annually,75
1136,Male,49,Headphones,Electronics,Winter,Green,XL,Oregon,3.8,Yes,Next Day Air,Yes,Yes,9,Bank Transfer,Every 3 Months,65
1137,Male,55,Puffer Jacket,Outerwear,Spring,Teal,M,Georgia,3.3,Yes,Standard,Yes,Yes,36,Debit Card,Fortnightly,54
1138,Male,29,Shirt,Clothing,Winter,White,M,New Mexico,4.3,Yes,Next Day Air,Yes,Yes,22,Bank Transfer,Quarterly,95
1139,Male,60,Skirt,Clothing,Winter,Orange,M,Mississippi,2.7,Yes,Express,Yes,Yes,2,Cash,Annually,94
1140,Male,34,Hoodie,Clothing,Winter,Beige,M,Wisconsin,3.2,Yes,Free Shipping,Yes,Yes,32,PayPal,Every 3 Months,86
1141,Male,30,Raincoat,Outerwear,Spring,Yellow,M,New Hampshire,4,Yes,Next Day Air,Yes,Yes,29,Debit Card,Fortnightly,32
1142,Male,28,T-Shirt,Clothing,Fall,Charcoal,M,Wyoming,3,Yes,Store Pickup,Yes,Yes,27,PayPal,Bi-Weekly,45
1143,Male,63,Raincoat,Outerwear,Winter,Silver,M,West Virginia,4.2,Yes,Next Day Air,Yes,Yes,33,Venmo,Weekly,76
1144,Male,31,Puffer Jacket,Outerwear,Spring,Green,M,Iowa,2.9,Yes,2-Day Shipping,Yes,Yes,16,Venmo,Monthly,84
1145,Male,46,Bluetooth Speaker,Electronics,Fall,Pink,M,Alaska,4.1,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly,72
1146,Male,70,Wallet,Accessories,Winter,Purple,L,Illinois,3.2,Yes,Free Shipping,Yes,Yes,11,Cash,Monthly,40
1147,Male,53,Raincoat,Outerwear,Spring,Orange,M,Hawaii,3,Yes,Express,Yes,Yes,17,Credit Card,Bi-Weekly,89
1148,Male,50,Sandals,Footwear,Spring,Charcoal,L,Colorado,4.2,Yes,Standard,Yes,Yes,37,PayPal,Bi-Weekly,86
1149,Male,33,Running Shoes,Footwear,Fall,Teal,M,Illinois,4.2,Yes,Free Shipping,Yes,Yes,18,Cash,Weekly,54
1150,Male,22,Overcoat,Outerwear,Spring,Beige,M,Hawaii,4.4,Yes,Next Day Air,Yes,Yes,13,Debit Card,Weekly,36
1151,Male,50,Jeans,Clothing,Summer,White,M,Iowa,4.2,Yes,Store Pickup,Yes,Yes,7,Credit Card,Bi-Weekly,89
1152,Male,34,Running Shoes,Footwear,Winter,White,S,Oregon,2.8,Yes,Free Shipping,No,Yes,37,Debit Card,Quarterly,32
1153,Male,24,Windbreaker,Outerwear,Winter,Orange,M,Delaware,3.7,Yes,Store Pickup,No,Yes,8,PayPal,Weekly,67
1154,Male,69,Overcoat,Outerwear,Winter,Cyan,M,Oregon,3.5,Yes,Store Pickup,No,Yes,11,Credit Card,Bi-Weekly,39
1155,Male,39,Raincoat,Outerwear,Spring,Orange,M,New Mexico,2.9,Yes,Standard,No,Yes,8,Debit Card,Every 3 Months,29
1156,Male,42,Powerbank,Electronics,Fall,Olive,L,Maryland,3,Yes,Free Shipping,No,Yes,31,Cash,Every 3 Months,58
1157,Male,42,Hoodie,Clothing,Spring,Charcoal,L,Kansas,3.7,Yes,2-Day Shipping,No,Yes,26,PayPal,Monthly,65
1158,Male,29,Flip-Flops,Footwear,Winter,White,S,Arkansas,4.4,Yes,2-Day Shipping,No,Yes,20,Cash,Every 3 Months,94
1159,Male,55,Hoodie,Clothing,Spring,Teal,M,Rhode Island,4.5,Yes,Store Pickup,No,Yes,24,Bank Transfer,Bi-Weekly,81
1160,Male,32,Raincoat,Outerwear,Fall,Yellow,M,New Mexico,4.8,Yes,Next Day Air,No,Yes,45,Bank Transfer,Weekly,86
1161,Male,25,Windbreaker,Outerwear,Spring,White,S,Delaware,2.9,Yes,Store Pickup,No,Yes,33,Credit Card,Bi-Weekly,43
1162,Male,38,Puffer Jacket,Outerwear,Winter,Beige,M,Utah,3.2,Yes,Express,No,Yes,21,Bank Transfer,Weekly,29
1163,Male,32,Earbuds,Electronics,Spring,Beige,S,Ohio,3.3,Yes,Express,No,Yes,2,Credit Card,Every 3 Months,95
1164,Male,43,Bracelet,Accessories,Spring,Maroon,XL,Alabama,4.2,Yes,2-Day Shipping,No,Yes,28,Venmo,Fortnightly,28
1165,Male,41,Earbuds,Electronics,Fall,Teal,M,South Dakota,2.9,Yes,Express,No,Yes,18,Cash,Every 3 Months,46
1166,Male,56,Raincoat,Outerwear,Spring,Lavender,M,New Mexico,4.6,Yes,Standard,No,Yes,21,Credit Card,Every 3 Months,58
1167,Male,27,Dress,Clothing,Spring,Maroon,M,Oregon,2.7,Yes,2-Day Shipping,No,Yes,24,PayPal,Annually,48
1168,Male,46,Overcoat,Outerwear,Fall,Orange,M,Oregon,4.6,Yes,Next Day Air,No,Yes,15,Debit Card,Every 3 Months,43
1169,Male,48,Running Shoes,Footwear,Fall,Cyan,M,Mississippi,2.7,Yes,Free Shipping,No,Yes,38,Credit Card,Weekly,95
1170,Male,52,Dress,Clothing,Winter,Silver,S,Alabama,4.8,Yes,Standard,No,Yes,38,Credit Card,Every 3 Months,30
1171,Male,18,Overcoat,Outerwear,Spring,Teal,S,Kansas,4.4,Yes,Express,No,Yes,13,Bank Transfer,Bi-Weekly,64
1172,Male,64,Overcoat,Outerwear,Winter,Blue,XL,California,4,Yes,Standard,No,Yes,39,Bank Transfer,Quarterly,90
1173,Male,54,Earbuds,Electronics,Winter,Blue,M,Idaho,3.2,Yes,Store Pickup,No,Yes,8,Debit Card,Every 3 Months,76
1174,Male,31,Hoodie,Clothing,Spring,Olive,M,Wyoming,4.4,Yes,Standard,No,Yes,4,Cash,Quarterly,96
1175,Male,30,Heels,Footwear,Fall,Purple,S,Minnesota,3.8,Yes,Standard,No,Yes,6,Debit Card,Annually,47
1176,Male,26,Sneakers,Footwear,Winter,Charcoal,M,Washington,3.6,Yes,Free Shipping,No,Yes,11,Credit Card,Fortnightly,85
1177,Male,25,Bluetooth Speaker,Electronics,Winter,Olive,M,Hawaii,3.3,Yes,Express,No,Yes,49,Cash,Quarterly,55
1178,Male,59,Watch,Accessories,Winter,Violet,M,Missouri,3.4,Yes,Express,No,Yes,30,Bank Transfer,Every 3 Months,98
1179,Male,55,Sweater,Clothing,Fall,Red,M,Colorado,3.5,Yes,Standard,No,Yes,34,Venmo,Monthly,77
1180,Male,56,Scarf,Accessories,Spring,Beige,L,Washington,3.6,Yes,Standard,No,Yes,28,Cash,Bi-Weekly,26
1181,Male,62,Overcoat,Outerwear,Spring,Green,L,North Dakota,3.2,Yes,Standard,No,Yes,36,Credit Card,Monthly,68
1182,Male,35,Loafers,Footwear,Summer,Violet,L,Minnesota,3.7,Yes,Store Pickup,No,Yes,18,Cash,Bi-Weekly,73
1183,Male,51,Running Shoes,Footwear,Fall,Teal,L,California,4.5,Yes,Store Pickup,No,Yes,4,Credit Card,Quarterly,27
1184,Male,61,Wallet,Accessories,Summer,Yellow,L,Michigan,4.6,Yes,Free Shipping,No,Yes,42,Credit Card,Weekly,23
1185,Male,27,Necklace,Accessories,Fall,Yellow,M,Delaware,4.1,Yes,Next Day Air,No,Yes,11,Venmo,Weekly,49
1186,Male,54,Raincoat,Outerwear,Spring,Olive,L,California,3.4,Yes,Free Shipping,No,Yes,31,Bank Transfer,Annually,74
1187,Male,31,Overcoat,Outerwear,Summer,Magenta,M,Oklahoma,3.7,Yes,Free Shipping,No,Yes,12,Bank Transfer,Annually,67
1188,Male,24,Puffer Jacket,Outerwear,Summer,Black,XL,North Dakota,3.3,Yes,2-Day Shipping,No,Yes,20,Credit Card,Monthly,65
1189,Male,42,Blazer,Clothing,Fall,Olive,XL,Ohio,4.5,Yes,2-Day Shipping,No,Yes,37,Debit Card,Bi-Weekly,60
1190,Male,41,Heels,Footwear,Spring,Magenta,L,Hawaii,3.3,Yes,Standard,No,Yes,26,Bank Transfer,Bi-Weekly,31
